Id,SalePrice
1461,118710.43
1462,164661.47
1463,181707.75
1464,189850.28
1465,197253.02
1466,175012.45
1467,170681.95
1468,168482.44
1469,197696.44
1470,133105.5
1471,194538.33
1472,97861.92
1473,94993.23
1474,157603.83
1475,134542.05
1476,373695.53
1477,258453.11
1478,292861.53
1479,281197.56
1480,531973.8
1481,298065.25
1482,212552.9
1483,166250.48
1484,166877.14
1485,179057.69
1486,187051.61
1487,334913.34
1488,240790.27
1489,202051.25
1490,220750.7
1491,192076.81
1492,88049.49
1493,186687.61
1494,300147.38
1495,279445.06
1496,231023.5
1497,184297.38
1498,162836.16
1499,166592.97
1500,150463.47
1501,172418.69
1502,159337.95
1503,305712.0
1504,240326.61
1505,222861.44
1506,183412.22
1507,247753.02
1508,193256.53
1509,158329.22
1510,144593.61
1511,140920.75
1512,172740.64
1513,142157.94
1514,162406.81
1515,209561.84
1516,160606.47
1517,168348.0
1518,138851.28
1519,219185.39
1520,130410.23
1521,131948.28
1522,175088.47
1523,108626.555
1524,119272.96
1525,122601.27
1526,120323.95
1527,112598.97
1528,132579.16
1529,145080.56
1530,178630.83
1531,94314.305
1532,103354.71
1533,136256.53
1534,122172.63
1535,147408.3
1536,101341.92
1537,70819.83
1538,169422.08
1539,200896.53
1540,104075.93
1541,142339.58
1542,135662.06
1543,224307.3
1544,82153.16
1545,109653.39
1546,131001.3
1547,131832.5
1548,141178.02
1549,112132.58
1550,137973.05
1551,119620.664
1552,154078.72
1553,160735.64
1554,106877.62
1555,169872.83
1556,74520.3
1557,103504.77
1558,96382.36
1559,69657.46
1560,134164.11
1561,133387.55
1562,130844.16
1563,118779.54
1564,164069.7
1565,147400.52
1566,219747.47
1567,73616.336
1568,221355.56
1569,137425.17
1570,140312.83
1571,123717.82
1572,152649.86
1573,246948.62
1574,113743.58
1575,221811.77
1576,213080.33
1577,190252.11
1578,151582.23
1579,140396.78
1580,198897.6
1581,149584.69
1582,127105.0
1583,331290.88
1584,221947.67
1585,141354.27
1586,79155.65
1587,93192.98
1588,151002.62
1589,104685.7
1590,134458.58
1591,94687.11
1592,122559.35
1593,135426.12
1594,132150.53
1595,110223.586
1596,234202.6
1597,194117.61
1598,210730.64
1599,199542.92
1600,187004.5
1601,76177.53
1602,117963.45
1603,77732.08
1604,276732.2
1605,250284.9
1606,164196.94
1607,182730.98
1608,210758.23
1609,188602.92
1610,142962.3
1611,143312.11
1612,168960.55
1613,161012.48
1614,132870.12
1615,91334.44
1616,66814.055
1617,100577.484
1618,125154.56
1619,141755.81
1620,174896.58
1621,128431.234
1622,131115.42
1623,275162.94
1624,205648.3
1625,126954.76
1626,169797.12
1627,185041.03
1628,271390.4
1629,177792.25
1630,398495.56
