Id,SalePrice
1461,123443.36424591523
1462,159022.76572125987
1463,191627.07183917947
1464,200351.35492010775
1465,182395.95899943917
1466,175775.76874721993
1467,177207.3939241324
1468,167180.77873144663
1469,189850.55279775878
1470,125639.27173468284
1471,198100.56778770563
1472,101887.57550606612
1473,102493.2695828433
1474,150080.77611181847
1475,108917.2893702348
1476,371041.45312407124
1477,260691.25116920762
1478,280132.23261899606
1479,283466.7697538134
1480,488090.8659535779
1481,311233.53235844185
1482,211444.7785467991
1483,182199.65522901271
1484,161867.30266920163
1485,193459.83707527467
1486,201481.13921674757
1487,320239.0076582646
1488,238262.66126713797
1489,203889.69127906952
1490,238566.86544961573
1491,204660.96259617846
1492,95775.81359802534
1493,202304.88650725858
1494,286864.4628296182
1495,280730.65675381
1496,234705.70801333516
1497,182064.7704362277
1498,168729.29899444067
1499,166207.30810942542
1500,162699.45575842587
1501,181632.55007533252
1502,137814.9056738696
1503,317423.9137803077
1504,233619.61210709755
1505,215382.9825014599
1506,188147.34538622902
1507,253488.42901246547
1508,204576.07401731805
1509,161264.0503177657
1510,146335.58731973576
1511,146805.31160280702
1512,174488.64903190325
1513,148384.6159594214
1514,167950.52467262954
1515,206457.0390448698
1516,155562.55394254776
1517,174575.43759078646
1518,122671.4379824409
1519,231291.01379573086
1520,127797.83123559566
1521,135314.7526687001
1522,179480.17143678854
1523,116350.64279681336
1524,131536.4812080025
1525,126931.3175819911
1526,118402.09410898869
1527,116103.33125701625
1528,138871.333611494
1529,144890.1364463316
1530,185943.4133550123
1531,110030.12501322763
1532,91155.37106192789
1533,145472.66660973817
1534,125967.658984535
1535,159860.93601376834
1536,111396.01906505456
1537,59758.12368336563
1538,172702.3643206653
1539,209319.4416251175
1540,98823.15759718785
1541,152555.67437333192
1542,142482.89220552295
1543,192455.53271026528
1544,87493.40215466265
1545,114242.05711041926
1546,137228.11768912867
1547,136460.68687192744
1548,136802.15505310314
1549,114902.8344776195
1550,128906.86805501905
1551,110860.81395343498
1552,142229.54842399093
1553,160594.6538234055
1554,115903.12639978077
1555,163585.72426724574
1556,89398.05161819236
1557,110337.33178673885
1558,101994.67118081759
1559,72391.70003722612
1560,122943.14377131565
1561,142564.38277432934
1562,129645.69026095043
1563,123259.62345622494
1564,163266.42755929555
1565,152688.58940153132
1566,244701.5162886402
1567,82952.55220686333
1568,233510.20461902148
