Id,SalePrice
1461,124410.88716286814
1462,156575.88738997083
1463,188145.7310580426
1464,201823.8455781294
1465,178524.25715126464
1466,175408.40875270445
1467,182598.89031614302
1468,169002.53963097517
1469,187390.25499962445
1470,121256.69066730473
1471,199818.8744706619
1472,102532.69912009157
1473,100725.42346391144
1474,150091.6824690876
1475,109222.7740523926
1476,359751.1101675915
1477,260033.4178900395
1478,285177.7784459904
1479,278974.9698642247
1480,457627.9586984657
1481,302141.1379584172
1482,215530.91491877148
1483,185236.59105115582
1484,166437.7072371187
1485,200151.2742881385
1486,204204.89971722805
1487,301329.69633571256
1488,237630.68152002478
1489,198676.17531382048
1490,230319.30486159617
1491,208986.72635269494
1492,98788.091034121
1493,205472.03818416805
1494,280098.6963701375
1495,270709.58013431437
1496,227110.565139979
1497,175240.90123732612
1498,166083.55998993636
1499,165690.95450076042
1500,161766.05538262235
1501,182720.95180976065
1502,145306.12313559372
1503,297534.13635630044
1504,234468.2058878173
1505,217524.00841066084
1506,190320.58369541756
1507,247234.1977952928
1508,205466.0862703885
1509,162349.33472509318
1510,147530.69557652576
1511,144919.04389979632
1512,174278.6557196824
1513,150485.69514764228
1514,170576.21979742046
1515,202279.59353786835
1516,159418.62520196632
1517,174250.55142323344
1518,126178.34805378047
1519,236244.02605232282
1520,129828.20383023788
1521,134762.19869179314
1522,179489.30629192246
1523,109629.748304958
1524,127099.52681914819
1525,122889.8986366298
1526,120050.18111955612
1527,110692.07692536773
1528,142829.00064970224
1529,140428.45751841378
1530,187713.11124452675
1531,118737.41757682999
1532,96903.86861297289
1533,145631.69552329296
1534,125488.6306351072
1535,160485.27143114034
1536,112877.64482754047
1537,62184.59382672826
1538,173610.18400884542
1539,206694.1372250182
1540,100683.22787164958
1541,149614.83998539907
1542,142388.261492495
1543,187176.1202253613
1544,89361.16771147585
1545,116184.48055489465
1546,135007.14764354832
1547,136586.23262370043
1548,133196.07275896712
1549,114307.87680181976
1550,127948.647193375
1551,116011.10280675892
1552,135068.75198632886
1553,157552.52953158304
1554,112619.28619582174
1555,168087.59157237818
1556,92379.23882169892
1557,112123.56967830681
1558,101397.52595057886
1559,72652.0750244265
1560,129716.36944996554
1561,133824.3148782493
1562,130617.05358616947
1563,120578.03129218447
1564,161623.1639120177
1565,149584.59484534926
1566,233159.42223283515
1567,79760.07035335198
1568,231367.4909675803
1569,133530.29627469013
1570,145533.64167032862
1571,124127.11130125193
1572,145157.63629001012
1573,261167.8742824741
1574,124052.51321167513
1575,221100.60230342517
1576,242671.35081123852
1577,201604.93945768953
1578,149042.9228072299
1579,146208.48357046835
1580,198664.81030735205
1581,167084.91188550467
1582,122851.9134810873
1583,312434.2676777667
1584,222808.43227433923
1585,142671.33131892962
1586,77003.797850048
1587,107513.13899654124
1588,150408.9043337917
1589,110892.23747903155
1590,137602.59660881033
1591,93757.62023029852
1592,125343.39142497482
1593,124837.43973823338
1594,136620.71146385715
1595,98307.8267020384
1596,208002.66245199068
1597,185518.46854318943
1598,210456.03115657327
1599,168507.08587365874
1600,164415.1960672634
1601,68074.38444480277
1602,120461.22147766149
1603,98901.30662692786
1604,246440.56084021408
1605,247086.74725626982
1606,172270.8546578103
1607,183172.45622358425
1608,224749.04095115155
1609,196586.10839821486
1610,165522.61229222218
1611,144339.41975276594
1612,175886.2992987011
1613,173059.1785087888
1614,127731.47884616937
1615,90848.97826113677
1616,78006.54926832623
1617,97770.03511456378
1618,123000.29126212197
1619,142414.58067942256
1620,195472.37387394917
1621,144008.07103052526
1622,142901.1313620704
1623,252978.31868828821
1624,224355.1400350444
1625,122328.18713275934
1626,178477.2634856594
1627,194104.83387464145
1628,281052.156218958
1629,183440.48662541562
1630,327400.867065736
1631,202344.68418779603
1632,221386.72441318398
1633,176588.373581459
1634,190249.25728164066
1635,178513.47532383126
1636,150982.14088156883
1637,196473.58153410893
1638,206342.78155160852
1639,185463.9327710171
1640,251191.17666542178
1641,186357.26561597292
1642,226538.0788111221
1643,214525.0388802943
1644,226124.8833167863
1645,205325.77926059903
1646,164759.28051844932
1647,161187.12311200565
1648,129067.45640202184
1649,142377.94151640846
1650,118159.54227932444
1651,123052.97644747933
1652,103770.54109302626
1653,108477.4403003395
1654,145033.45068016226
1655,138841.01490962342
1656,142811.44179103058
1657,146951.20115989025
1658,145951.9509562146
1659,118151.58240644663
1660,159463.4043906692
1661,453101.20079656644
1662,367491.94059079245
1663,353038.2791843433
1664,472251.80193700886
1665,295300.1543786811
1666,312396.92255517887
1667,370474.8578260574
1668,324964.40796170896
1669,279038.1223156741
1670,329423.211220218
1671,269711.12512097124
1672,404891.92351001746
1673,302348.2600983677
1674,245560.0822252744
