Id,SalePrice
1461,109081.6700643445
1462,161532.53736242492
1463,182708.55386975643
1464,201349.08400606475
1465,193678.0738986832
1466,168883.14420153754
1467,184689.5878708936
1468,159151.41694099602
1469,194430.63062882086
1470,120003.86566390736
1471,177288.40718957697
1472,96697.59392672498
1473,93801.0191279239
1474,142201.00901058147
1475,109415.29905072643
1476,360662.1375971478
1477,245963.11704169138
1478,278855.8850733361
1479,276804.1601292539
1480,487707.2598150549
1481,329844.5664615228
1482,208751.5402852646
1483,176369.04606579148
1484,157689.36518507323
1485,184130.53474256035
1486,193441.66108207687
1487,328268.71414140426
1488,247828.26400521558
1489,194581.35593123222
1490,241383.87609929993
1491,192299.30084167366
1492,87751.5499866742
1493,179016.39677753215
1494,284269.5346219302
1495,289219.2421188863
1496,234208.48044247722
1497,179495.85919907875
1498,164009.50484013424
1499,160490.16721151554
1500,155434.212982674
1501,177090.64718487315
1502,139818.71482907745
1503,277860.4718053369
1504,240193.1279118902
1505,224232.66283740164
1506,188633.4085840193
1507,258578.66844461963
1508,207533.79924334626
1509,156559.2099835098
1510,143289.2080814134
1511,145554.29538357048
1512,178565.22096896463
1513,144053.183331544
1514,149274.32863277543
1515,197459.18933839642
1516,154424.93787008175
1517,174725.92537750857
1518,129502.16618214884
1519,211737.15636559456
1520,126528.59438781942
1521,129466.7082506728
1522,177121.63951268565
1523,112303.78697938121
1524,126109.21770475755
1525,123276.61174652279
1526,109760.9553247589
1527,111796.34129729947
1528,143927.3028600349
1529,154883.42028546173
1530,191634.38827151016
1531,100383.77679807728
1532,98130.99270052715
1533,148819.9966338021
1534,126121.41066379436
1535,150103.21579877028
1536,111013.41681569006
1537,59742.22006337358
1538,142757.33879578102
1539,190867.04073440898
1540,95154.04858316295
1541,136900.61110909874
1542,141430.1836616236
1543,175115.9894725838
1544,84672.90740406713
1545,106024.69819379783
1546,130264.53204915432
1547,122110.47561870146
1548,133941.61800922875
1549,111519.1608106049
1550,125439.23045101068
1551,111301.47013336651
1552,141304.55549091418
1553,141065.91629748896
1554,118359.26434684974
1555,152119.27076530733
1556,79625.91532476975
1557,104488.7538236966
1558,97141.53519999149
1559,81184.0008727571
1560,128293.16698553169
1561,123504.34365122444
1562,128194.50089482812
1563,119964.90582297412
1564,158876.0267398661
1565,144631.01654376436
1566,245904.75011828766
1567,76924.94467262957
1568,230049.83787628193
1569,134686.7653680516
1570,143653.28492604112
1571,129026.06163022981
1572,147751.85904007687
1573,235539.37805133482
1574,124704.99215750326
1575,229023.73008117056
1576,239371.29154721423
1577,179945.21458945534
1578,145167.06013059596
1579,144519.45054329332
1580,191348.02161693026
1581,157095.1146078274
1582,124852.10681444533
1583,289435.18329678307
1584,217626.59412167562
1585,135484.49538785644
1586,69519.53459124222
1587,106213.55969451337
1588,164312.11369126776
1589,98230.83332342273
1590,141888.8255163438
1591,95237.75321310172
1592,119461.44921243576
1593,122865.11831837271
1594,123849.90389847658
1595,100517.27593154999
1596,241199.65516842168
1597,206928.38011402334
1598,224910.97584199157
1599,167646.74558056676
1600,153236.06058561715
1601,65038.580096307334
1602,113995.7505207269
1603,94853.88182336393
1604,273178.24242872983
1605,242426.09823931896
1606,175573.38528441923
1607,169258.91789323353
1608,210624.1306363734
1609,180165.50470207375
1610,150814.2686682079
1611,139931.16842000617
1612,173992.72697448774
1613,168553.88145737347
1614,129175.37963136604
1615,93891.00562447429
1616,79165.97513531247
1617,95495.1956376148
1618,128076.85974656201
1619,139547.41749573246
1620,145405.24301107254
1621,137597.74533735824
1622,141662.9046781554
1623,270442.9792588315
1624,216974.09193350188
1625,113649.94710117209
1626,169021.3443771738
1627,193782.50945771864
1628,286789.14608473005
1629,178884.66944655456
1630,356183.9413151882
1631,230813.28207883323
1632,241894.03420739988
1633,167797.72970656242
1634,183898.4391538412
1635,168932.61148114188
1636,150038.92406017275
1637,203156.77083066144
1638,178210.98895901904
1639,187542.07836410246
1640,259345.7676425096
1641,181047.6779568192
1642,238920.71226521116
1643,212336.60605222604
