Id,SalePrice
1461,108304.9125229408
1462,162030.06874693904
1463,181375.76142105504
1464,199193.05189716
1465,180839.85332647257
1466,168458.75594670785
1467,182088.30682782523
1468,157735.0719453424
1469,195973.17686807475
1470,119880.10509269992
1471,180591.25728307053
1472,97135.40203118026
1473,94389.7580837158
1474,144790.79763090948
1475,111427.63122781792
1476,369379.0787865596
1477,252744.57665968192
1478,280480.2801481763
1479,274429.91445730656
1480,479753.4713304516
1481,328948.0484094574
1482,210238.83109500614
1483,176603.68791983233
1484,160423.1028291543
1485,185219.25782752526
1486,196525.02675621817
1487,326515.5249916797
1488,247247.2636821121
1489,201600.91365133165
1490,242451.86561090604
1491,190806.05425496175
1492,87549.2846325243
1493,174816.25602223998
1494,286599.09494208155
1495,292597.7754431181
1496,237139.8987699358
1497,179101.99068174508
1498,162492.88254003593
1499,159642.33677430477
1500,155058.02542576057
1501,174843.15103546408
1502,134777.51484977262
1503,303480.2053688392
1504,237970.34671197255
1505,222415.85302445857
1506,190143.88623457312
1507,259462.3890029867
1508,210000.1172086378
1509,155628.43896497588
1510,143197.18601088005
1511,149351.86473457376
1512,179410.65756323878
1513,144088.75852773103
1514,150060.98655707488
1515,198394.2347966656
1516,152727.92646085075
1517,173436.67328861507
1518,130365.13784692287
1519,209306.64592059533
1520,127103.88012870564
1521,130554.7270670037
1522,176544.39373183643
1523,111719.21756441814
1524,124347.82211420694
1525,123162.37339632826
1526,110503.20845505717
1527,113805.72003695546
1528,143869.3248650345
1529,154789.93511304172
1530,191955.63356886522
1531,97091.14516595086
1532,97757.48728410967
1533,147060.51672550364
1534,129281.45678632104
1535,149646.75883019736
1536,111648.46338825708
1537,60678.035342078336
1538,144193.1506766016
1539,194842.20257716175
1540,96794.76292785112
1541,136308.62663467453
1542,142433.68598127775
1543,177134.86924160927
1544,84412.04536193087
1545,106066.36261470738
1546,127689.83853247511
1547,118995.61543285589
1548,132541.73116224774
1549,110809.6044676429
1550,126029.03250168456
1551,112527.90789122904
1552,138240.8863501712
1553,140441.16025951636
1554,117768.34250089277
1555,152895.93121016963
1556,80787.84100536838
1557,107737.51326916079
1558,96190.72666515554
1559,72225.35660111865
1560,127614.5445296183
1561,122746.54538257183
1562,125544.19398854561
1563,121281.82706817517
1564,160324.8426260099
1565,143402.08616998137
1566,245346.23949206556
1567,78075.88621505903
1568,234250.086816081
1569,134538.9287373854
1570,144381.42309962527
1571,129221.86175698019
1572,148516.06499176493
1573,240960.80853126253
1574,128266.54274936649
1575,230190.79604986185
1576,242436.37683057194
1577,197920.66420393155
1578,145402.6723111555
1579,143373.7773209899
1580,190336.59479515362
1581,154821.71799980575
1582,123681.6327502355
1583,293083.8021842028
1584,218273.1688835814
1585,135277.20509644097
1586,68280.12526124263
1587,104748.06096531056
1588,166116.76386334535
1589,98198.06751796957
1590,141255.81835338753
1591,96484.3117224722
1592,122728.83531531064
1593,122257.72516571086
1594,122366.07543802485
1595,100119.25188605841
1596,247448.9190918548
1597,208109.41586818412
1598,218053.7553187577
1599,172299.47989347696
1600,157522.04362851978
1601,67108.39430990406
1602,115475.66519841058
1603,91917.85763733037
1604,275088.676135558
1605,244286.32119547488
1606,174470.57827122867
1607,170454.4279754773
1608,217740.61595180488
1609,188875.50047516357
1610,150647.4235722847
1611,139523.2041198789
1612,171093.30845786553
1613,166146.84953537365
1614,128669.66902327504
1615,93935.26585643669
1616,79558.36619458951
1617,95095.51079820853
1618,126923.20840211475
1619,137046.3038735971
1620,147032.03814454118
1621,136633.79511681903
1622,141105.68842249186
1623,269520.336683376
1624,219156.7670450891
1625,113571.12965094522
1626,169461.13357718952
1627,192824.17595890426
1628,290445.27826905844
1629,178666.7902609819
1630,323814.37380493456
1631,206009.91600554925
1632,221367.14886812927
1633,167835.87286932077
1634,183677.57066439054
1635,168390.08705815012
1636,149350.68470429667
1637,205506.69338389748
1638,178255.07880637678
1639,188145.6831998234
1640,261934.3040196418
1641,183450.74881243156
1642,238427.0006054871
1643,208876.00193679333
1644,232290.28097360572
1645,216410.1931369296
1646,162062.7260146799
1647,160685.41978697447
1648,131136.4151630908
1649,140784.870218
1650,111444.20473488055
1651,119507.32687958934
1652,97147.60972333916
1653,101576.28428483859
1654,138349.34714521264
1655,132655.5151518483
1656,138494.81390861105
1657,142190.04449223305
1658,142210.3569391581
1659,116924.09403796884
1660,154065.44327636276
1661,456981.89082532015
1662,446111.34924006625
1663,379283.6939951585
1664,530329.2328886093
1665,307648.21986084734
1666,318749.9465328873
1667,400696.14229952503
1668,343810.62597215787
1669,298369.11363638385
1670,355786.9533775022
1671,259624.9581402479
1672,426411.5747490412
1673,286347.3123450137
1674,234687.1261994198
1675,197308.08144016322
1676,197026.3554665395
1677,223556.59748723032
1678,460611.76258488017
1679,386565.1276390026
1680,337969.45034904993
1681,258266.42012143115
1682,308991.3356946721
1683,180725.75080304968
1684,168457.37140698498
1685,169979.71831055032
1686,168880.6056800445
1687,169397.12745993026
1688,189641.6563321143
1689,193053.6588237381
1690,194042.19880510124
1691,179948.34832635138
1692,248941.14350992622
1693,164642.48422134656
1694,178329.27725463346
1695,162437.3595321629
1696,280159.8694786192
1697,171136.23945389374
1698,349852.26880460436
1699,300655.3754078527
1700,251993.9926196647
1701,272612.8828919576
1702,251595.80371809384
1703,255054.42516817138
1704,299165.2521633663
1705,248449.32901212515
1706,453671.7604043359
1707,202724.73155180013
1708,203826.51527807658
1709,256202.38605876375
1710,215524.09495769988
1711,261262.98219531792
1712,255515.15064170357
1713,276678.1955339551
1714,219894.09866543152
1715,200245.6525610778
1716,192995.47030462645
1717,176756.87980201285
1718,138287.49899886365
1719,210082.22518360883
1720,237316.99936016227
1721,163792.01615695114
1722,126594.76049233596
1723,155594.51616834462
1724,206473.3997003226
1725,235802.93670707417
1726,187296.801998235
1727,153979.84484854422
1728,170555.0368773385
1729,163510.39781259987
1730,158127.10700461775
1731,119543.3496434661
1732,124630.80861643884
1733,110043.78361541688
1734,114903.82790665109
1735,129442.31473004942
1736,106579.64271468724
1737,307882.3281587459
1738,245998.35147162943
1739,252678.0683371419
1740,211902.8805027225
1741,198141.3233223385
1742,172970.76084901986
1743,172459.03602642837
1744,316114.8604188494
1745,213250.61072926765
1746,184018.2568434647
1747,217273.45529468756
1748,229766.73023123993
1749,144132.98882100076
1750,124658.4484506476
1751,247511.93770411843
1752,116363.79492601458
1753,152028.3067783336
1754,197781.80062025375
1755,169761.01097404424
1756,124755.5952453669
1757,118194.12062192825
1758,141201.18679993734
1759,158144.0971137564
1760,166594.56210964484
1761,148416.95812108548
1762,183513.10339454786
1763,185766.02758366542
1764,110967.71041315867
1765,174150.11218811708
1766,196490.4108928697
1767,233673.79187086096
1768,143153.24913755088
1769,171001.27670079673
1770,153409.39943618976
1771,123617.25912781987
1772,132868.58581257748
1773,120496.74385862771
1774,142588.4485457399
1775,140063.81097566927
1776,117254.00183650464
1777,110721.90741190288
1778,140992.3565791075
1779,114896.73174978171
1780,176830.29554056638
1781,125052.08764293323
1782,89861.5101121741
1783,138496.2317360379
1784,111456.50304251218
1785,128689.962404402
1786,138002.27644491507
1787,163446.71749901262
1788,62143.47227057142
1789,100411.50497066356
1790,81971.6859860861
1791,177679.83032609723
1792,165646.87599999114
1793,122336.63456574212
1794,151911.93214931307
1795,133444.95351366547
1796,123917.41278814284
1797,107875.75005597739
1798,123416.60718574702
1799,110459.78945436684
1800,129990.00567723249
1801,131537.6681024229
1802,136064.93392877313
1803,152008.8245230572
1804,139208.79553349665
1805,134296.42503729812
1806,129163.50806738122
1807,134188.13067182116
1808,125231.96211783605
1809,121599.73114313997
1810,136898.75926037424
1811,94368.04364261575
1812,96613.96380757299
1813,125084.63362486735
1814,97375.07419191746
1815,58618.02169165413
1816,101470.91420329471
1817,107007.7380417859
1818,147534.30572583654
1819,122198.58098643551
1820,64748.32713983829
1821,115051.39983967596
1822,145332.45761385912
1823,53203.19516824987
1824,125912.86407435744
1825,135481.70789353386
1826,97675.80005231085
1827,98847.63955605992
1828,129365.75727292153
1829,119896.12316457382
1830,141667.90435907786
1831,151865.05369062387
1832,69778.56559517398
1833,137573.13696103988
1834,116726.46345581565
1835,120175.16461973816
1836,135153.94689685619
1837,83651.25955227295
1838,131187.55321225582
1839,97894.95042894309
1840,153100.35973590653
1841,143484.23792176173
1842,89328.55817793714
1843,124065.62586607899
1844,134413.63278686386
1845,140187.54172161326
1846,148942.07009802663
1847,157599.22958078992
1848,51287.35563382612
1849,113433.0094973817
1850,117516.39922907221
1851,158762.80251064556
1852,126643.2216020314
1853,131549.44097954826
1854,167923.05776663334
1855,142659.04269757282
1856,227060.79187203213
1857,132278.31695846407
1858,135814.75430117463
1859,118727.13180046904
1860,138550.26763980926
1861,118096.7447742375
1862,297977.91458581574
1863,276653.5392563365
1864,276742.4483019179
1865,364671.8192212527
1866,342842.5988941964
1867,229968.33260471874
1868,292340.9761012615
1869,208949.0438194245
1870,233188.02770002952
1871,244855.2503599555
1872,168696.80260316888
1873,239289.33511396474
1874,152070.27881237218
1875,197776.31474466866
1876,197960.86364735448
1877,211294.25834089264
1878,191936.35207087387
1879,127392.80709234926
1880,132854.16364369774
1881,241072.94672266018
1882,247106.84348056905
1883,176251.67049391454
1884,205205.29531889193
1885,236971.8989488521
1886,289223.2375605608
1887,209649.29621035155
1888,272049.94397403067
1889,172089.72309817476
1890,114061.14324869204
1891,133311.88009342176
1892,100944.45119626995
1893,130688.43856786232
1894,125028.62388090698
1895,133029.73128820627
1896,128400.7477028338
1897,97353.75029566218
1898,115067.6156839521
1899,165570.79358494014
1900,158490.08020812972
1901,170835.5125843179
1902,162133.1206269729
1903,230275.32981495524
1904,144156.22160934002
1905,205394.48270550597
1906,162709.53650435098
1907,202382.3876993621
1908,108111.28684413558
1909,125647.72551710861
1910,116521.54664977438
1911,239563.2214637723
1912,329362.3642756841
1913,141983.91238446778
1914,72403.67020131298
1915,317824.37841618306
1916,67401.45976785765
1917,252777.22267687213
1918,145657.9785464053
1919,185225.82176472034
1920,160036.44838037223
1921,402062.2290611562
1922,331663.14453374717
1923,245011.64442678902
1924,225771.5539905089
1925,193413.1743011305
1926,390348.63099982607
1927,133823.41481697274
1928,153110.5792083908
1929,128588.98490139497
1930,132270.55027929918
1931,140917.74905790886
1932,137295.31566866927
1933,187814.0249207439
1934,180344.08231024575
1935,163138.60307561612
1936,195732.74957514775
1937,182091.55995846528
1938,167132.31933359787
1939,218720.48296047538
1940,179375.6854085837
1941,163374.7724645966
1942,177106.38077980478
1943,203499.33422608647
1944,353808.65157669445
1945,371040.4534232631
1946,123919.57416785693
1947,308617.96388704656
1948,155638.73324150234
1949,243235.82383021608
1950,188578.2465548062
1951,249201.61909521793
1952,214607.1069950159
1953,166428.80436573995
1954,183667.347859091
1955,134147.96979601306
1956,307110.2075811456
1957,158212.06553022523
1958,297732.7823968207
1959,132807.88053085763
1960,112482.2220118303
1961,116850.7105241093
1962,96125.87443749004
1963,106675.63156737821
1964,104223.39067490029
1965,139734.21168968326
1966,138399.59417816723
1967,282166.93110010086
1968,442135.1519774319
1969,394634.56086074305
1970,434131.95569072536
1971,491828.0172444644
1972,385318.0217751948
1973,266269.0388098937
1974,336175.4489467299
1975,536205.0154100077
1976,267439.4308076084
1977,355684.5507608965
1978,354775.2018492949
1979,328661.54410501703
1980,209759.05550632457
1981,351823.0610648872
1982,223219.34194428875
1983,204499.5498461736
1984,168055.38512950216
1985,228726.59975840244
1986,206033.99690996745
1987,188252.3836634221
1988,172904.6149883227
1989,192158.52270186122
1990,207591.98078782362
1991,234741.56817156944
1992,216676.75355167102
1993,155734.68861555457
1994,231230.95994490295
1995,183288.28797342707
1996,253749.856158617
1997,307372.4314598796
1998,306034.6895280767
1999,277133.35534465016
2000,321095.9991040903
2001,265057.8261322183
2002,253167.7285355081
2003,284370.3291588091
2004,298124.30827676697
2005,230385.62432558206
2006,219092.61362226272
